46271	3	135	7	0	2	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1
46272	3	135	7	0	2	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	1
46276	3	138	7	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	1
46285	3	134	7	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	1
46285	3	142	7	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	1
46288	3	141	7	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	1
46289	3	143	7	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0	1
46306	3	134	7	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0	1
46309	3	141	6	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	0	0	0	1
46309	3	142	5	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	0	0	0	1
46312	3	159	5	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	0	0	0	1
46314	3	160	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	1
46315	3	164	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	1
46321	3	165	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	1
46327	3	159	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	1
46330	3	159	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	0	0	0	1
46332	3	159	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	1
46343	3	149	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	0	0	0	1
46348	3	144	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	17	0	0	0	1
46364	3	134	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	16	0	0	0	1
46366	3	132	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15	0	0	0	1
46368	3	137	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	1
46372	3	139	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	1
46383	3	133	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	1
46384	3	164	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	1
46387	3	167	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	1
46399	3	156	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	1
46406	3	155	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	1
46407	3	163	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	1
46414	3	162	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	1
46419	3	195	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	1
46427	3	189	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	1
46429	3	189	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	1
46432	3	195	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	1
46440	3	200	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	1
46450	3	195	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	1
46451	3	196	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	1
46471	3	177	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	1
46474	3	177	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	1
46479	3	176	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	1
46486	3	195	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	1
46486	3	211	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	1
46489	3	216	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	1
46491	3	221	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	1
46492	3	248	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	2
46492	3	254	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	2
46498	3	252	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	2
46498	3	252	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	2
46505	3	245	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	2
46511	3	239	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	2
46516	3	236	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	2
46548	3	204	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	2
46554	3	202	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	2
46555	3	204	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	2
46561	3	198	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	17	0	0	0	2
46570	3	191	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	17	0	0	0	2
46576	3	187	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	18	0	0	0	2
46614	3	151	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	18	0	0	0	2
46616	3	149	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	17	0	0	0	2
46618	3	148	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	16	0	0	0	2
46627	3	140	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	16	0	0	0	2
46640	3	129	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	16	0	0	0	2
46645	3	133	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	6	15	0	0	0	2
46647	3	131	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	7	14	0	0	0	2
46648	3	131	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	7	13	0	0	0	2
46651	3	130	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3	7	12	0	0	0	2
46655	3	127	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	4	7	11	0	0	0	2
46681	3	101	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	4	8	10	0	0	0	2
46697	3	86	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	4	8	11	0	0	0	2
46705	3	80	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	4	8	10	0	0	0	2
46712	3	73	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	4	8	9	0	0	0	2
46740	3	47	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	4	8	8	0	0	0	2
46746	3	46	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	4	2	4	8	7	0	0	0	2
46750	3	42	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	4	3	4	7	7	0	0	0	2
46750	3	45	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	4	4	4	6	7	0	0	0	2
46750	3	45	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	5	4	4	6	6	0	0	0	2
46750	3	45	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	5	5	4	6	5	0	0	0	2
46752	3	47	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	6	5	4	5	5	0	0	0	2
46752	3	47	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	7	5	4	5	4	0	0	0	2
46756	3	45	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	8	5	4	4	4	0	0	0	2
46759	3	43	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	8	6	4	4	3	0	0	0	2
46759	3	47	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	9	6	4	3	3	0	0	0	2
46761	3	47	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	10	6	4	3	2	0	0	0	2
46763	3	64	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	10	7	3	3	2	0	0	0	2
46765	3	72	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	10	8	3	3	1	0	0	0	2
46765	3	123	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	10	9	2	3	1	0	0	0	2
46766	3	124	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	10	10	2	3	1	0	0	0	2
46767	3	124	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	10	11	2	2	1	0	0	0	2
46769	3	124	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	2	2	1	0	0	0	2
46778	3	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	2	2	1	0	0	0	2
46778	3	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	1	2	1	0	0	0	2
46779	3	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	1	1	1	0	0	0	2
46781	3	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	1	1	1	0	0	0	0
46782	3	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	1	1	1	0	0	0	0
46782	3	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	1	1	0	0	0	0
46783	3	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	1	0	0	0	0
46785	3	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0
46785	3	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0
46787	3	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0	0
46792	3	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0	0
46792	3	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0
46795	3	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	1	0	0	0	0	0	0
46795	3	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	1	1	0	0	0	0	0
46795	3	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	1	1	1	0	0	0	0
46799	3	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	2	1	1	0	0	0	0
46799	3	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	2	1	1	0	0	0	0
46801	3	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	2	2	1	0	0	0	0
46802	3	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	2	2	2	0	0	0	0
46806	3	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	2	2	3	0	0	0	0
46808	3	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	2	2	4	0	0	0	0
46827	3	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	2	2	5	0	0	0	0
46837	3	126	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	2	2	5	0	0	0	0
46888	3	80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	2	2	6	0	0	0	0
46890	3	80	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	8	8	2	2	6	0	0	0	0
46891	3	81	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	8	7	2	2	6	0	0	0	0
46893	3	81	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	8	6	2	2	6	0	0	0	0
46911	3	65	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	8	5	2	2	7	0	0	0	0
46915	3	63	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	7	5	2	2	7	0	0	0	0
46915	3	74	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	6	5	2	2	7	1	0	0	0
46917	3	78	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	5	5	2	2	8	1	0	0	0
46917	3	82	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	5	4	2	2	8	2	0	0	0
46919	3	81	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	4	4	2	2	8	3	0	0	0
46921	3	80	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	4	3	2	2	9	3	0	0	0
46921	3	83	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	3	3	2	2	9	4	0	0	0
46923	3	81	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	3	2	2	2	10	4	0	0	0
46938	3	70	0	1	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	2	2	2	2	10	4	0	0	0
46938	3	73	0	2	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	2	1	2	2	10	4	0	0	0
46941	3	112	0	3	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	2	2	10	4	0	0	0
46946	3	110	0	4	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	2	2	10	4	0	0	0
46947	3	190	0	5	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	2	10	4	0	0	0
46949	3	191	0	6	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	10	4	0	0	0
46949	3	214	0	6	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	9	5	0	0	0
46950	3	214	0	6	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	9	6	0	0	0
46951	3	242	0	6	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	10	6	0	0	0
46953	3	241	0	7	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0
46953	3	241	0	7	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0
46955	3	240	0	7	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0
46960	3	239	0	7	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0
46963	3	238	0	7	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0
46968	3	234	0	7	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0
46970	3	232	0	7	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0
46972	3	234	0	8	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0
